amenity,addr:county,addr:district,operator:type,fees,photo,source,operational_status,drinking_water,water:system,pump,name,latitude,longitude,install_year
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F65cec330-03c1-4f34-a7bf-8b30271e9fc7%2F1653042372036.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8193027,32.3370797,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fca604d1c-a932-4711-b4d2-a4a9a052e315%2F1652965635896.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.8015813,32.3582841,7/21/2014
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F730f60e4-0bc9-4a3e-97c9-fd919f13f7e1%2F1653127244843.jpg,youthmappers_gulu,non_functional,yes,groundwater,yes,deep_borehole,2.8937017,32.316815,10/18/2000
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F596975e7-e002-442c-8ecd-fffb08cb7529%2F1652881369660.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.840977,32.3215208,5/9/2021
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fc42c30a3-3e4a-45f6-90ae-0cdf7a4ff4d6%2F1653135738465.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8769214,32.2971853,
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ff8167562-9d68-4514-8ff5-735213af56fd%2F1652973904417.jpg,youthmappers_gulu,non_functional,yes,surfacewater,yes,tap,2.78948,32.34934,2/4/2018
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F38393131-035e-430c-ba35-a4ab1d0f5cc3%2F1652882544892.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,yes,tap,2.8258369,32.322121,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F0618b2f3-bd6c-4895-bc17-8555b0070ea2%2F1652865529219.jpg,youthmappers_gulu,functional_not_in_use,yes,groundwater,yes,tap,2.7905285,32.3458487,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fc9d4c7de-b494-44ba-b33e-71b2b4f61dd8%2F1652877921802.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.8240367,32.332225,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F2b0d7eed-39ac-4251-8ae8-be1e8ccb5bac%2F1653400362769.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8449007,32.2172747,5/9/2021
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F588ce8cd-0714-4404-8e0a-3715251d176e%2F1652958285054.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8511449,32.3548712,2/15/2010
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F3307cc68-d038-4556-aaf6-c3543a6a5798%2F1653140958178.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8796135,32.3644975,8/19/2010
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fc1ba2bed-0e6b-4dff-b915-a1915449da41%2F1653301430238.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.926526,32.2523515,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fe2f186fc-9c01-419f-a386-63038ec395f1%2F1652870356214.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7918917,32.3471883,
water_point,aswa,gulu,community,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F55788c76-4c0c-4332-b1ee-004b9abf10ae%2F1653388702774.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.8154121,32.2444101,10/4/2017
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fb430b1a6-0ac0-4d2e-85dc-fc82b70c53c9%2F1652881605551.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8591211,32.3347396,5/18/2018
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F76d33cd0-d703-4f2d-8c54-f56a5060a580%2F1652962634067.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.8004015,32.3495099,2/26/2020
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F7108ec9a-4ddb-4b6f-b9cb-56c21d0fbaa4%2F1653126295228.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8947683,32.3297054,5/21/2012
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F1da07c3f-4a27-442d-8eb8-37b7e5566aac%2F1652869323217.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,yes,tap,2.8163127,32.340827,6/7/2017
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fa8f2dc91-7dfb-45da-a961-18988c526092%2F1652876695400.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8025159,32.341249,2/6/2019
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fd5bc3715-04c7-4b09-b36a-dd9b62cb5a38%2F1653391050843.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8518883,32.2628217,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F141770de-d597-4183-826e-f2c5e9a2a84e%2F1652962717514.jpg,youthmappers_gulu,functional_in_use,yes,combined,no,rainwater_harvest_tank,2.8002972,32.3492145,6/5/2018
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F4822a37e-2a33-4366-a0ad-13a77d9da12d%2F1653301026302.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7694983,32.237535,10/14/2015
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fc30bd2fa-9a7b-4702-9ad6-055bebd42290%2F1652870376292.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,water_truck_tank,2.8150693,32.3236679,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F099d2c63-5953-479e-a9f0-3058623e5832%2F1653311792121.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8054922,32.2528406,11/11/2021
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F49dad14c-62fb-4bb8-b8a4-c9278b08a517%2F1652876599828.jpg,youthmappers_gulu,non_functional,yes,groundwater,yes,protected_spring,2.819966,32.3262075,11/29/2020
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ffa7c47d1-c62e-42d5-8e3b-7137ad539b59%2F1653404691247.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8280048,32.248099,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F3423783f-4680-4d43-8e52-7929c4978a57%2F1652965796542.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,yes,tap,2.7988718,32.3491832,2/20/2019
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fb4ca7b0c-74bd-49f1-ad65-0c9911bf8c40%2F1653139095660.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.91411,32.2995783,
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F8efab58f-0da5-433c-b0da-43c1e7e4d8cb%2F1652874042107.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8171917,32.3286933,4/6/2020
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F2cc41483-0894-4e07-9825-75dde4050691%2F1653401468431.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.8905724,32.2070573,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F82f978be-58a2-4e61-a06c-07e8f128938d%2F1653128962046.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8673193,32.3451754,7/30/2009
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F389b0421-a806-4a2f-8e7a-b3f05e766e5a%2F1652867532698.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7914888,32.345555,5/18/2022
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F1621a342-d560-4ae4-ad6f-b16789596ac6%2F1653300138857.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.7679365,32.2374431,7/24/1996
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F585ae845-523b-410f-9eb7-3d86ced8bf88%2F1652886196343.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,yes,tap,2.8235965,32.3246209,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F89cc189f-2b4e-4ee3-b913-f12f00afc1e5%2F1653396042929.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8288619,32.2261974,12/8/2018
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F7f861bed-9446-406c-8e9c-08d9bf187df9%2F1652963887359.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7913616,32.3416029,10/5/2017
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fc9499de3-f459-4a0c-9a77-d0f0cd10e664%2F1652966380923.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8193773,32.4139563,7/24/2009
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fe1afd8a6-1dfe-47dc-bba7-10159094c65f%2F1652873659000.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8241443,32.3172679,2/6/2018
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fe6cdac52-3545-4c26-a608-5df356449607%2F1653308899077.jpg,youthmappers_gulu,functional_not_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.7720223,32.2410814,5/23/2018
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fbda11522-13f9-4e52-9bc7-5f444b25e4a9%2F1652879861176.jpg,youthmappers_gulu,functional_not_in_use,yes,surfacewater,yes,rainwater_harvest_tank,2.8186583,32.3400483,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fb0270273-082b-43e6-9c41-9312a4948259%2F1652961154043.jpg,youthmappers_gulu,functional_in_use,yes,combined,no,rainwater_harvest_tank,2.8023624,32.3482228,9/29/2018
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fba867004-4100-48c6-8754-52199993083c%2F1653035167828.jpg,youthmappers_gulu,functional_not_in_use,yes,groundwater,yes,protected_spring,2.8416813,32.3186602,3/21/1996
water_point,aswa,gulu,community,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ffa596c53-1257-48d9-a9e6-e28b7b010255%2F1652870352951.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.8188467,32.3582733,10/3/2005
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F1cc4cf6e-023f-4911-8754-6d8ce339bddd%2F1653302090298.jpg,youthmappers_gulu,non_functional,yes,groundwater,yes,tap,2.8602238,32.2798039,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F6ae48cd2-2e9f-4d5c-af6c-67bd16a5c6f0%2F1652874723681.jpg,youthmappers_gulu,functional_in_use,yes,combined,yes,protected_spring,2.8016668,32.3800137,5/18/1984
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fe3d21e8d-d733-426f-b2c8-cfa2292f75a1%2F1653391994157.jpg,youthmappers_gulu,non_functional,yes,surfacewater,no,rainwater_harvest_tank,2.8105447,32.2402657,5/24/2013
water_point,aswa,gulu,community,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F718d053d-1a69-4337-a593-d76715e35d02%2F1652877315192.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8283457,32.3565641,8/25/2017
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F7c986be4-0d33-4e81-a7f3-e1496e54da46%2F1652965539446.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.7988,32.349015,2/15/2018
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F7519d705-8d84-4cd2-a76b-2fcd2ffdb063%2F1653309406494.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.7729968,32.2409072,5/23/2020
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fe0139e5f-1e83-427b-835b-600e3d580fcd%2F1652867871669.jpg,youthmappers_gulu,functional_not_in_use,yes,groundwater,yes,tap,2.7915714,32.3455143,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fbee18eed-ecbd-49f2-b0ac-4843fd1e7de4%2F1653138110180.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8846722,32.2882806,8/10/2014
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F0c87155f-dd0c-44f6-ad7e-0844517b99b7%2F1652959905773.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,water_truck_tank,2.7925162,32.3663469,5/19/2013
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fd56d87ad-26c0-477d-80ac-a2ea38f561ef%2F1653039728891.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,water_truck_tank,2.8218163,32.337935,
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F12d56efb-eccc-4d26-9b71-54101410817a%2F1653139237107.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.913734,32.2993823,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F97234841-af08-423b-9046-72a6ac6eb87a%2F1652865019113.jpg,youthmappers_gulu,functional_not_in_use,yes,surfacewater,yes,tap,2.7906441,32.3467669,
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F4342812f-c8ec-4e94-acf7-70e3b9c5ba09%2F1652870124857.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.7804717,32.3672933,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F121694cf-bea4-48d6-b1d1-94a36849800b%2F1653391709899.jpg,youthmappers_gulu,non_functional,yes,surfacewater,no,water_truck_tank,2.810869,32.2395891,5/16/2013
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F724fe702-16e5-42d2-be41-ea3a83c140b2%2F1653307404006.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.9099021,32.2645484,1/28/2019
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F32696889-87c9-4106-97e7-a9cf04b4f77e%2F1652871950866.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7921009,32.3480268,
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fc510f313-93dd-4493-a00a-0a07a48f9021%2F1653300372209.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7677467,32.2415915,
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F4f4130ca-84d7-4a35-8293-c234dc9aac64%2F1652874774216.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8071032,32.3398399,5/18/2022
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F415dc326-433f-4e7c-9fc7-f21d9561a32e%2F1652962765456.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.8000309,32.3496585,5/19/2022
